Wallet No,Merchant Name,MAO Name,Sub Pillar,ISD/OSD?,Wallet Type,Rate,Lead Type,District,Address,Registration Date,Sub-Category,Registration Month,Jan'26 PC,Jan'26 PA,Jan'26 CC,Avg. Ticket Size Jan,Feb'26 PC,Feb'26 PA,Feb'26 CC,Avg. Ticket Size Feb,Mar'26 PC,Mar'26 PA,Mar'26 CC,Avg. Ticket Size March,Apr'26 PC,Apr'26 PA,Apr'26 CC,Avg. Ticket Size April,May'26 PC,May'26 PA,May'26 CC,June'26 PC,June'26 PA,June'26 CC,Jul'26 PC,Jul'26 PA,Jul'26 CC,AugPC,AugPA,Aug CC,Aug Active,Avg. Ticket Size,July to Aug Growth,Dormant Months Count (Jan to Aug),Audit Flag
1738411242,BD Talika Dot Com,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Merchant Referral,DHAKA,"House-1405, East Shewrapara, North Kafrul, Mirpur, Dhaka-1216",8/1/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,18,"4,070",14,Active,226.1111111,New,6,High Dormancy - Review
1738411242,BD Talika Dot Com,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Merchant Referral,DHAKA,"House-1405, East Shewrapara, North Kafrul, Mirpur, Dhaka-1216",8/1/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,18,"4,070",14,Active,226.1111111,New,6,High Dormancy - Review
1781385990,Sweet Dreams Trade Limited,Shahriar Shamim,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"13 No Natok Soroni, Pu-27, Siddessori Circular Road, Dokan-390 3Rd Floor, Ramna, Dhaka-1217",8/1/2026,Apparel Chain,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"2,502",3,Active,834,New,6,High Dormancy - Review
1845303488,Starlin Enterprise,Md. Ashraful Islam,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,"Dokan No 70, 2Nd Floor, Sks Tower, Mohakhali, Cantonment, Dhaka-1206",8/2/2026,Personal Care,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,53,"130,910",43,Active,2470,New,6,High Dormancy - Review
1552544193,Osmani Medicine Corner,Shahriar Shamim,Key Accounts,ISD,Lite B,1.15%,Merchant Referral,DHAKA,"Bari-01, Road-04, Block New N, Dokkhin Bonosree, Khilgaon, Dhaka-1219",8/2/2026,Pharmacy,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,29,"40,788",5,Active,1406.482759,New,7,High Dormancy - Review
1798519666,Edulog Global,Fahim Kazi,Online Payments,ISD,M+,2.00%,Pitch/Own Source,DHAKA,"358/3/A, Lift-05, Haji Bhobon, Hatirjheel, Shahjahanpur, Dhaka-1217",8/2/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,7,High Dormancy - Review
1798519666,Edulog Global,Fahim Kazi,Online Payments,ISD,M+,2.00%,Pitch/Own Source,DHAKA,"358/3/A, Lift-05, Haji Bhobon, Hatirjheel, Shahjahanpur, Dhaka-1217",8/2/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1347119989,kadam,Md. Sazzad Hossain Sojan,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,House 54 Road 10 Block D Mirpur 12 Mirpur Dhaka 1216,8/3/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,80,"77,265",73,Active,965.8125,New,6,High Dormancy - Review
1805033044,Dream Sea Edge,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,House 335 Road 6 East Kazipara Mirpur Dhaka 1216,8/3/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,15,"19,352",8,Active,1290.133333,New,6,High Dormancy - Review
1805033044,Dream Sea Edge,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,House 335 Road 6 East Kazipara Mirpur Dhaka 1216,8/3/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,15,"19,352",8,Active,1290.133333,New,6,High Dormancy - Review
1819244154,Mehrima Enterprise,Md. Sazzad Hossain Sojan,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,"Bagdad Aftab Tower House No 1/D, Flat No B/02, Nabinagar Housing, Mohammadpur, Dhaka 1207",8/3/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,7,"8,085",5,Active,1155,New,6,High Dormancy - Review
1819221036,INTERNATIONAL TRAVEL CORPORATION LTD.,Talha Yusuf,Travel & Tourism,ISD,M+,1.50%,Pitch/Own Source,DHAKA,12-14 Land Mark Gulshan U Ba/A Dhaka Gulshan-1212,8/3/2026,Offline,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1341907713,ENGLISH LAB,Fahim Kazi,Education Payments,ISD,Lite A,1.15%,Whatsapp Group,DHAKA,1041/3 Purbo Shewrapara Kafrul Mirpur Dhaka-1216,8/3/2026,Coaching Center,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,7,High Dormancy - Review
1337331133,Sell Plus Distribution,Md. Meraj Ali Akash,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Plot-02, Road-144, Police Plaza Konkord Shopping Mall, 5Th Floor, Dokan-524, 525, Gulshan-1, Dhaka-1212",8/5/2026,Home Appliance,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,6,"96,701",5,Active,16116.83333,New,6,High Dormancy - Review
1956880340,PULSE CARE PHARMACYPULSE CARE PHARMACY,Shahriar Shamim,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,"15/1, Hatkhola Road, Wari, Dhaka-1100",8/5/2026,Pharmacy,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,22,"16,005",17,Active,727.5,New,6,High Dormancy - Review
1632301333,Pickvi,Md. Ashraful Islam,Online Payments,OSD,Lite A,1.15%,Pitch/Own Source,MYMENSINGH,"Ward No-04, Road/Area/Block-405, Shibbari Road, Holding No-200/1, Area-Godaria, Upazila-Phulpur, Mymensingh-2410",8/5/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,54,"10,112",23,Active,187.2592593,New,6,High Dormancy - Review
1672010203,MADARIPUR EXPRESS,Fahim Kazi,Online Payments,OSD,Lite A,1.15%,Whatsapp Group,MADARIPUR,"Kamar Potti Road, Puran Bazar, Madaripur Sadar, Madaripur-7901",8/5/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,22,"5,362",13,Active,243.7272727,New,7,High Dormancy - Review
1351748151,CHINIGURA KITCHEN,Fahim Kazi,Key Accounts,ISD,Lite A,1.15%,Whatsapp Group,DHAKA,"1 Tcb Bhaban Ground Floor, 1 Kawran Bazar Dhaka Tejgaon-1215",8/6/2026,Restaurant & Cafe,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,12,"7,855",10,Active,654.5833333,New,7,High Dormancy - Review
1763363888,Moody Shop BD,Shahriar Shamim,Online Payments,ISD,Lite A,1.15%,CIMT,DHAKA,14/1 Shamoly Sher E Bangla Nagar Dhaka-1207,8/6/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,002",3,Active,334,New,6,High Dormancy - Review
1337331122,Ringtone Mobile,Md. Meraj Ali Akash,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Plot 02, Road 144, Police Plaza Concord Shopping Mall 5Th Floor, Shop 501, Gulshan 1, Gulshan Dhaka 1212",8/6/2026,Home Appliance,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1912176192,Dash,Shahriar Shamim,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,14/1 Shamoly Sher E Bangla Nagar Dhaka 1207,8/10/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,99,"92,583",96,Active,935.1818182,New,6,High Dormancy - Review
1619637736,Wings n Fry,Md. Sazzad Hossain Sojan,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,Plot 14 Shop 13/14 Block B Amin Mia Avenue Green City Mohammadpur Dhaka 1207,8/10/2026,Restaurant & Cafe,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,33,"13,530",31,Active,410,New,6,High Dormancy - Review
1600024341,Bigba,Shahriar Shamim,Online Payments,ISD,Lite A,1.15%,CIMT,DHAKA,38/11 1St Floor Azimpur Road Lalbagh New Market Dhaka 1205,8/10/2026,Gifts and Wearables,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,4,"1,003",3,Active,250.75,New,6,High Dormancy - Review
1534000325,Prudent Globexim Ltd,Shahriar Shamim,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,"Plot 7, Road 18/Ka, Rupnagar Commercial Area, Mirpur, Dhaka 1216",8/10/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1709389388,Vibes,Md. Meraj Ali Akash,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Mirpur New Market, Vtcb Tower 3 Main Road, Mirpur-1, Dhaka-1216",8/10/2026,Apparel Chain,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1845228962,menzoa,Fahim Kazi,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,Dhaka,"54 Baishteki, Mirpur-13, Dhaka-1216, 54 Baishteki, Mirpur-13, Dhaka-1216, Mirpur TSO - 1216, Kafrul, Dhaka, Dhaka",8/11/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,16,"7,068",14,Active,441.75,New,6,High Dormancy - Review
1749728043,Pretty Little Things (PLT),Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Whatsapp Group,DHAKA,"House-46, Road-7, Block-G, Banani, Dhaka-1213",8/11/2026,E-Commerce,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,5,"4,350",5,Active,870,New,6,High Dormancy - Review
1901932374,Mohsin’s,Shahriar Shamim,Education Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,"Bari No-12, Road No-3, Pathosala Housing, Shekher Tech, Adabor, Mohammadpur, Dhaka-1207",8/11/2026,Training Institute,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,5,"4,205",5,Active,841,New,6,High Dormancy - Review
1329708831,Rupkatha Edu World,Shahriar Shamim,Travel & Tourism,ISD,Lite A,1.15%,Merchant Referral,DHAKA,"Plot-11, Sharif Auckland Center, 8Th Floor, Road No-6, Sector-4, Uttara, Dhaka-1230",8/12/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,4,"19,003",4,Active,4750.75,New,6,High Dormancy - Review
1606420833,Overhunt,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,"House-32, Road-2, Block-G, Banasree, Rampura, Dhaka-1219",8/12/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,11,"11,520",10,Active,1047.272727,New,6,High Dormancy - Review
1324717940,Natunatta Boutique and Handicraft,Md. Meraj Ali Akash,Key Accounts,ISD,MMBO,1.15%,CIMT,DHAKA,"4Th Floor, Lily Pond Center, 3Rd Mission Rd, Wari, Dhaka-1203",8/12/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"2,255",3,Active,751.6666667,New,6,High Dormancy - Review
1324717939,Natunatta Boutique and Handicraft,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,CIMT,DHAKA,"4Th Floor, Lily Pond Center, 3 Rk Mission Rd, Wari Dhaka-1100",8/12/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"2,055",3,Active,685,New,6,High Dormancy - Review
1938135544,Lamabu,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.15%,CIMT,DHAKA,"531/Samim Sharani, Shewrapara, Mirpur, Dhaka-1216",8/12/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,7,"1,457",4,Active,208.1428571,New,6,High Dormancy - Review
1606379251,headshot lifestyle Salon,Shahriar Shamim,Key Accounts,ISD,Lite B,1.15%,Pitch/Own Source,DHAKA,"House-53, Road-3/A, Ground Floor, Dhanmondi, Dhaka-1205",8/13/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,70,"73,814",58,Active,1054.485714,New,6,High Dormancy - Review
1715596464,Sabina Secret,Md. Sazzad Hossain Sojan,Online Payments,ISD,Lite A,1.15%,CIMT,DHAKA,"Plot-2, Road-144, Shop-435, Level-3, Police Plaza, Concord Gulshan Dhaka-1212",8/13/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,6,"11,515",6,Active,1919.166667,New,6,High Dormancy - Review
1773661652,Derham,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,CIMT,DHAKA,House 6 Road 11 Section 11 Lane 11 Pallabi Dhaka 1216,8/13/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"2,050",3,Active,683.3333333,New,6,High Dormancy - Review
1354430166,Let's Roll,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,CIMT,DHAKA,House 90 Block B Kalshi Road Mirpur 12 Pallabi Dhaka 1216,8/13/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,4,"1,601",3,Active,400.25,New,6,High Dormancy - Review
1967828384,Dental Imperium,Md. Sazzad Hossain Sojan,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,A M Plaza 76 Dit Road Shop No 108 Ground Floor Malibag Ramna Dhaka 1217,8/13/2026,0,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,200",3,Active,400,New,6,High Dormancy - Review
1716091457,Phonix,Fahim Kazi,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/17/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,740,"581,805",723,Active,786.222973,New,6,High Dormancy - Review
1313367969,Next Lifestyle,Shahriar Shamim,Online Payments,ISD,Lite A,1.15%,CIMT,#N/A,#N/A,8/17/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,24,"26,564",22,Active,1106.833333,New,6,High Dormancy - Review
1901409813,M/S Ummah Lifestyle and Retail BD,Shahriar Shamim,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,#N/A,#N/A,8/17/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,10,"13,522",10,Active,1352.2,New,0,Sudden Reactivation - Review
1958106545,Ultima Environmental Technology Ltd,Shahriar Shamim,Online Payments,ISD,Lite A,1.15%,CIMT,#N/A,#N/A,8/17/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,1,"1,500",1,Amber,1500,New,6,High Dormancy - Review
1796224083,Saint's Eye Limited,Md. Meraj Ali Akash,Key Accounts,ISD,M+,1.15%,Whatsapp Group,#N/A,#N/A,8/17/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,200",3,Active,400,New,6,High Dormancy - Review
1901409812,M/S Ummah Lifestyle and Retail BD,Shahriar Shamim,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,#N/A,#N/A,8/17/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,002",3,Active,334,New,6,High Dormancy - Review
1901409817,M/S Ummah Lifestyle and Retail BD,Shahriar Shamim,Key Accounts,OSD,MMBO,1.15%,Pitch/Own Source,#N/A,#N/A,8/17/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,002",3,Active,334,New,6,High Dormancy - Review
1350933630,La Phonie,Fahim Kazi,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,501,"481,436",481,Active,960.9500998,New,6,High Dormancy - Review
1601852829,Mirage perfumes,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,36,"136,446",30,Active,3790.166667,New,6,High Dormancy - Review
1805214659,Nasreen jamir and asssociates(Jonaki),Md. Sazzad Hossain Sojan,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,DHAKA,"Center Point, Level 1, Store No 37, Next To Airport, Khilkhet, Dhaka 1229",8/18/2026,Personal Care,8,4,"8,890",4,"2,223",7,"25,510",6,"3,644",5,"9,460",5,"1,892",1,"3,780",1,"3,780",2,"22,320",2,2,"5,950",2,2,"5,400",2,4,"11,130",2,Amber,2782.5,106.11%,6,High Dormancy - Review
1829002244,Bandhon Departmental store,Md. Sazzad Hossain Sojan,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,40,"10,570",20,Active,264.25,New,6,High Dormancy - Review
1829002244,Bandhon Departmental store,Md. Sazzad Hossain Sojan,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,40,"10,570",20,Active,264.25,New,#N/A,#N/A
1751738265,Solver desk,Md. Ashraful Islam,Online Payments,ISD,M+,10.00%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,47,"8,820",45,Active,187.6595745,New,6,High Dormancy - Review
1750181216,Alpona By Sanjoy,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,5,"4,250",4,Active,850,New,7,High Dormancy - Review
1339939105,Authentic Essentials,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.15%,Whatsapp Group,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,250",3,Active,416.6666667,New,6,High Dormancy - Review
1869707216,Japanese Language Institute (JLI),Md. Ashraful Islam,Education Payments,ISD,Lite A,1.15%,CIMT,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,150",3,Active,383.3333333,New,6,High Dormancy - Review
1901025490,M/S Legato Design and Fabrication,Shahriar Shamim,Key Accounts,ISD,Lite A,1.15%,Whatsapp Group,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,002",3,Active,334,New,6,High Dormancy - Review
1925969380,Auto Smith,Fahim Kazi,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,4,"1,000",2,Amber,250,New,6,High Dormancy - Review
1787698268,Smart Living Bangladesh,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,#N/A,,,#N/A,,,,N/A,,,,N/A,,,,N/A,,,,,,,,,,3,"1,000",3,Active,333.3333333,New,6,High Dormancy - Review
1993333496,Smart Living Bangladesh (kohthaibd),Md. Ashraful Islam,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,000",3,Active,333.3333333,New,6,High Dormancy - Review
1342500550,House of Classy Brands,Shahriar Shamim,Online Payments,ISD,Lite A,1.15%,Whatsapp Group,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1898795843,Innovate,Md. Meraj Ali Akash,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,#N/A,#N/A,8/18/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,202",3,Active,400.6666667,New,6,High Dormancy - Review
1773035024,Jupiter Global Skill Development Ltd.,Talha Yusuf,Education Payments,ISD,Lite B,1.15%,Merchant Referral,#N/A,#N/A,8/19/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,1,"19,000",1,Amber,19000,New,6,High Dormancy - Review
1346810884,House of Chaiti,Md. Meraj Ali Akash,Key Accounts,ISD,Lite B,1.15%,Pitch/Own Source,#N/A,#N/A,8/19/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,6,"16,371",6,Active,2728.5,New,6,High Dormancy - Review
1911749752,jazak,Fahim Kazi,Key Accounts,ISD,Lite B,1.15%,Merchant Referral,#N/A,#N/A,8/19/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"7,890",1,Amber,2630,New,6,High Dormancy - Review
1337003388,Shaandaar,Talha Yusuf,Online Payments,ISD,Lite A,1.15%,Merchant Referral,#N/A,#N/A,8/20/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"29,908",1,Amber,9969.333333,New,7,High Dormancy - Review
1612995990,Shaandaar,Talha Yusuf,Online Payments,ISD,Lite A,1%,Merchant Referral,#N/A,#N/A,8/20/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,23,"8,190",21,Active,356.0869565,New,7,High Dormancy - Review
1540632982,Bairut Bistro,Md. Sazzad Hossain Sojan,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/20/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,500",3,Active,500,New,6,High Dormancy - Review
1354431333,Quickbrew Partners,Shahriar Shamim,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,#N/A,#N/A,8/20/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,4,"1,002",3,Active,250.5,New,6,High Dormancy - Review
1893917020,Quickbrew Partners,Shahriar Shamim,Key Accounts,ISD,MMBO,1.15%,Pitch/Own Source,#N/A,#N/A,8/20/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,4,"1,002",3,Active,250.5,New,6,High Dormancy - Review
1711659583,Zays,Shahriar Shamim,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/20/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,3,"1,002",3,Active,334,New,6,High Dormancy - Review
1999422760,Sisters Products,Shahriar Shamim,Key Accounts,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/20/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,1,100,1,Amber,100,New,6,High Dormancy - Review
1910040048,Z V MART,Talha Yusuf,Online Payments,ISD,Lite A,1.15%,Pitch/Own Source,#N/A,#N/A,8/20/2026,#N/A,8,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,#N/A,#N/A
